time ms,free,max,total
2150398,75160440,259522560,185020416
2151410,75160440,259522560,185020416
2152410,75160440,259522560,185020416
2153536,75160440,259522560,185020416
2154536,75160440,259522560,185020416
2155536,75160440,259522560,185020416
2156536,75160440,259522560,185020416
2157536,75160440,259522560,185020416
2158544,75160440,259522560,185020416
2159565,75160440,259522560,185020416
2160565,75160440,259522560,185020416
2161565,75160440,259522560,185020416
2162569,75160440,259522560,185020416
2163569,75160440,259522560,185020416
2164569,75160440,259522560,185020416
2165569,75160440,259522560,185020416
2166569,75160440,259522560,185020416
2167569,75160440,259522560,185020416
2168569,75160440,259522560,185020416
2169569,75160440,259522560,185020416
2170573,75160440,259522560,185020416
2171574,75160440,259522560,185020416
2172574,75160440,259522560,185020416
2173574,75160440,259522560,185020416
2174574,75160440,259522560,185020416
2175579,75160440,259522560,185020416
2176579,75160440,259522560,185020416
2177580,75160440,259522560,185020416
2178580,75160440,259522560,185020416
2179580,75160440,259522560,185020416
2180580,75160440,259522560,185020416
2181580,75160440,259522560,185020416
2182584,75160440,259522560,185020416
2183584,75160440,259522560,185020416
2184584,75160440,259522560,185020416
2185584,75160440,259522560,185020416
2186584,75160440,259522560,185020416
2187584,75160440,259522560,185020416
2188584,75160440,259522560,185020416
2189584,75160440,259522560,185020416
2190584,75160440,259522560,185020416
2191584,75160440,259522560,185020416
2192584,75160440,259522560,185020416
2193586,75160440,259522560,185020416
2194586,75160440,259522560,185020416
2195586,75160440,259522560,185020416
2196597,75160440,259522560,185020416
2197597,75160440,259522560,185020416
2198597,75160440,259522560,185020416
2199613,75160440,259522560,185020416
2200618,75160440,259522560,185020416
2201630,75160440,259522560,185020416
2202633,75118264,259522560,185020416
2203633,75118264,259522560,185020416
2204633,75118264,259522560,185020416
2205642,75118264,259522560,185020416
2206642,75118264,259522560,185020416
2207642,75118264,259522560,185020416
2208710,75118264,259522560,185020416
2209710,75118264,259522560,185020416
2210710,75118264,259522560,185020416
2211710,75118264,259522560,185020416
2212711,75118264,259522560,185020416
2213711,75118264,259522560,185020416
2214712,75118264,259522560,185020416
2215712,75118264,259522560,185020416
2216712,75118264,259522560,185020416
2217712,75118264,259522560,185020416
2218712,75118264,259522560,185020416
2219712,75118264,259522560,185020416
2220712,75118264,259522560,185020416
2221712,75118264,259522560,185020416
2222715,75118264,259522560,185020416
2223719,75118264,259522560,185020416
2224719,75118264,259522560,185020416
2225719,75118264,259522560,185020416
2226729,75118264,259522560,185020416
2227731,75118264,259522560,185020416
2228752,75118264,259522560,185020416
2229752,75118264,259522560,185020416
2230756,75118264,259522560,185020416
2231756,75118264,259522560,185020416
2232756,75118264,259522560,185020416
2233758,75118264,259522560,185020416
2234763,75118264,259522560,185020416
2235764,75118264,259522560,185020416
2236765,75118264,259522560,185020416
2237765,75118264,259522560,185020416
2238777,75118264,259522560,185020416
2239784,75118264,259522560,185020416
2240787,75118264,259522560,185020416
2241804,75118264,259522560,185020416
2242804,75118264,259522560,185020416
2243804,75118264,259522560,185020416
2244804,75118264,259522560,185020416
2245810,75118264,259522560,185020416
2246810,75118264,259522560,185020416
2247818,75118264,259522560,185020416
2248827,75118264,259522560,185020416
2249827,75118264,259522560,185020416
2250837,75118264,259522560,185020416
2251839,75118264,259522560,185020416
2252844,75118264,259522560,185020416
2253848,75118264,259522560,185020416
2254848,75118264,259522560,185020416
2255855,75118264,259522560,185020416
2256891,75118264,259522560,185020416
2257905,75118264,259522560,185020416
2258905,75118264,259522560,185020416
2259905,75118264,259522560,185020416
2260905,75118264,259522560,185020416
2261908,75118264,259522560,185020416
2262910,75118264,259522560,185020416
2263910,75118264,259522560,185020416
2264910,75118264,259522560,185020416
2265919,75118264,259522560,185020416
2266919,75118264,259522560,185020416
2267919,75118264,259522560,185020416
2268928,75118264,259522560,185020416
2269928,75118264,259522560,185020416
2270928,75118264,259522560,185020416
2271941,75118264,259522560,185020416
2272941,75118264,259522560,185020416
2273941,75118264,259522560,185020416
2275066,75118264,259522560,185020416
2276069,75118264,259522560,185020416
2277071,75118264,259522560,185020416
2278075,75118264,259522560,185020416
2279075,75118264,259522560,185020416
2280080,75118264,259522560,185020416
2281080,75076088,259522560,185020416
2282080,75076088,259522560,185020416
2283080,75076088,259522560,185020416
2284080,75076088,259522560,185020416
2285080,75076088,259522560,185020416
2286085,75076088,259522560,185020416
2287085,75076088,259522560,185020416
2288085,75076088,259522560,185020416
2289117,75076088,259522560,185020416
2290117,75076088,259522560,185020416
2291117,75076088,259522560,185020416
2292117,75076088,259522560,185020416
2293117,75076088,259522560,185020416
2294117,75076088,259522560,185020416
2295117,75076088,259522560,185020416
2296117,75076088,259522560,185020416
2297117,75076088,259522560,185020416
2298117,75076088,259522560,185020416
2299117,75076088,259522560,185020416
2300117,75076088,259522560,185020416
2301117,75076088,259522560,185020416
2302117,75076088,259522560,185020416
2303117,75076088,259522560,185020416
2304117,75076088,259522560,185020416
2305117,75076088,259522560,185020416
2306117,75076088,259522560,185020416
2307117,75076088,259522560,185020416
2308125,75076088,259522560,185020416
2309125,75076088,259522560,185020416
2310125,75076088,259522560,185020416
2311132,75076088,259522560,185020416
2312132,75076088,259522560,185020416
2313132,75076088,259522560,185020416
2314145,75076088,259522560,185020416
2315145,75076088,259522560,185020416
2316145,75076088,259522560,185020416
2317157,75076088,259522560,185020416
2318157,75076088,259522560,185020416
2319157,75076088,259522560,185020416
2320179,75076088,259522560,185020416
2321179,75076088,259522560,185020416
2322179,75076088,259522560,185020416
2323191,75076088,259522560,185020416
2324191,75076088,259522560,185020416
2325191,75076088,259522560,185020416
2326222,75076088,259522560,185020416
2327222,75076088,259522560,185020416
2328222,75076088,259522560,185020416
2329236,75076088,259522560,185020416
2330236,75076088,259522560,185020416
2331236,75076088,259522560,185020416
2332250,75076088,259522560,185020416
2333250,75076088,259522560,185020416
2334250,75076088,259522560,185020416
2335262,75076088,259522560,185020416
2336262,75076088,259522560,185020416
2337262,75076088,259522560,185020416
2338274,75076088,259522560,185020416
2339274,75076088,259522560,185020416
2340279,75076088,259522560,185020416
2341441,75076088,259522560,185020416
2342447,75076088,259522560,185020416
2343447,75076088,259522560,185020416
2344447,75076088,259522560,185020416
2345447,75076088,259522560,185020416
2346447,75076088,259522560,185020416
2347447,75076088,259522560,185020416
2348447,75076088,259522560,185020416
2349447,75076088,259522560,185020416
2350447,75076088,259522560,185020416
2351447,75076088,259522560,185020416
2352447,75076088,259522560,185020416
2353447,75076088,259522560,185020416
2354447,75076088,259522560,185020416
2355447,75076088,259522560,185020416
2356447,75076088,259522560,185020416
2357447,75076088,259522560,185020416
2358447,75033912,259522560,185020416
2359447,75033912,259522560,185020416
2360447,75033912,259522560,185020416
2361447,75033912,259522560,185020416
2362447,75033912,259522560,185020416
2363447,75033912,259522560,185020416
2364447,75033912,259522560,185020416
2365447,75033912,259522560,185020416
2366447,75033912,259522560,185020416
2367447,75033912,259522560,185020416
2368450,75033912,259522560,185020416
2369450,75033912,259522560,185020416
2370450,75033912,259522560,185020416
2371450,75033912,259522560,185020416
2372450,75033912,259522560,185020416
2373450,75033912,259522560,185020416
2374451,75033912,259522560,185020416
2375454,75033912,259522560,185020416
2376454,75033912,259522560,185020416
2377461,75033912,259522560,185020416
2378464,75033912,259522560,185020416
2379464,75033912,259522560,185020416
2380477,75033912,259522560,185020416
2381477,75033912,259522560,185020416
2382477,75033912,259522560,185020416
2383505,75033912,259522560,185020416
2384506,75033912,259522560,185020416
2385506,75033912,259522560,185020416
2386533,75033912,259522560,185020416
2387533,75033912,259522560,185020416
2388536,75033912,259522560,185020416
2389543,75033912,259522560,185020416
2390543,75033912,259522560,185020416
2391543,75033912,259522560,185020416
2392543,75033912,259522560,185020416
2393543,75033912,259522560,185020416
2394543,75033912,259522560,185020416
2395548,75033912,259522560,185020416
2396548,75033912,259522560,185020416
2397548,75033912,259522560,185020416
2398557,75033912,259522560,185020416
2399558,75033912,259522560,185020416
2400558,75033912,259522560,185020416
2401569,75033912,259522560,185020416
2402570,75033912,259522560,185020416
2403570,75033912,259522560,185020416
2404579,75033912,259522560,185020416
2405579,75033912,259522560,185020416
2406649,75033912,259522560,185020416
2407820,75033912,259522560,185020416
2409069,75033912,259522560,185020416
2410076,75033912,259522560,185020416
2411076,75033912,259522560,185020416
2412076,75033912,259522560,185020416
2413076,75033912,259522560,185020416
2414076,75033912,259522560,185020416
2415076,75033912,259522560,185020416
2416076,75033912,259522560,185020416
2417076,75033912,259522560,185020416
2418076,75033912,259522560,185020416
2419076,75033912,259522560,185020416
2420076,75033912,259522560,185020416
2421076,75033912,259522560,185020416
2422076,75033912,259522560,185020416
2423076,75033912,259522560,185020416
2424076,75033912,259522560,185020416
2425076,75033912,259522560,185020416
2426076,75033912,259522560,185020416
2427076,75033912,259522560,185020416
2428076,75033912,259522560,185020416
2429076,75033912,259522560,185020416
2430082,75033912,259522560,185020416
2431083,75033912,259522560,185020416
2432083,75033912,259522560,185020416
2433083,75033912,259522560,185020416
2434083,75033912,259522560,185020416
2435083,75033912,259522560,185020416
2436083,75033912,259522560,185020416
2437083,74991736,259522560,185020416
2438083,74991736,259522560,185020416
2439083,74991736,259522560,185020416
2440083,74991736,259522560,185020416
2441083,74991736,259522560,185020416
2442083,74991736,259522560,185020416
2443083,74991736,259522560,185020416
2444083,74991736,259522560,185020416
2445083,74991736,259522560,185020416
2446083,74991736,259522560,185020416
2447083,74991736,259522560,185020416
2448083,74991736,259522560,185020416
2449083,74991736,259522560,185020416
2450083,74991736,259522560,185020416
2451083,74991736,259522560,185020416
2452083,74991736,259522560,185020416
2453083,74991736,259522560,185020416
2454083,74991736,259522560,185020416
2455087,74991736,259522560,185020416
2456107,74991736,259522560,185020416
2457107,74991736,259522560,185020416
2458114,74991736,259522560,185020416
2459114,74991736,259522560,185020416
2460114,74991736,259522560,185020416
2461114,74991736,259522560,185020416
2462114,74991736,259522560,185020416
2463114,74991736,259522560,185020416
2464114,74991736,259522560,185020416
2465118,74991736,259522560,185020416
2466122,74991736,259522560,185020416
2467123,74991736,259522560,185020416
2468128,74991736,259522560,185020416
2469181,74991736,259522560,185020416
2470181,74991736,259522560,185020416
2471181,74991736,259522560,185020416
2472181,74991736,259522560,185020416
2473303,74991736,259522560,185020416
2474470,74991736,259522560,185020416
2475470,74991736,259522560,185020416
2476476,74991736,259522560,185020416
2477476,74991736,259522560,185020416
2478478,74991736,259522560,185020416
2479478,74991736,259522560,185020416
2480478,74991736,259522560,185020416
2481483,74991736,259522560,185020416
2482483,74991736,259522560,185020416
2483483,74991736,259522560,185020416
2484483,74991736,259522560,185020416
2485483,74991736,259522560,185020416
2486492,74991736,259522560,185020416
2487492,74991736,259522560,185020416
2488492,74991736,259522560,185020416
2489492,74991736,259522560,185020416
2490492,74991736,259522560,185020416
2491492,74991736,259522560,185020416
2492493,74991736,259522560,185020416
2493501,74991736,259522560,185020416
2494502,74991736,259522560,185020416
